VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-8cb3-477dd33bdd01},                                         ,   134329346268064529,        105,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-8db3-477dd33bdd01},   {7d47a6bb-3bd3-0003-86b3-477dd33bdd01},   134329346268064561,        105,         45,                0,     5520, "Microsoft Virtual BIOS", "AC6B8DC1-3257-4A70-B1B2-A9C9215659AD", "VDevStartReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
LoadVmFirmware,          0,            0,          0,         11,          4,          0,          0, 0x0000000000001000, 0x00000908, 0x00001590,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346268076169,        105,         45, "7E9EB635-151A-41AB-9BEE-53E9A3DAAC6D", "10.0.26100.7623", "10.0.26100.7623", "vmfirmware.dll"
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-8db3-477dd33bdd01},                                         ,   134329346268076430,        105,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-8eb3-477dd33bdd01},   {7d47a6bb-3bd3-0003-86b3-477dd33bdd01},   134329346268076549,        105,         45,                0,     5520, "Microsoft Emulated Real Time Clock", "E51B7EF6-4A7F-4780-AAAE-D4B291AACD2E", "VDevStartReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-8eb3-477dd33bdd01},                                         ,   134329346268076579,        105,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-8fb3-477dd33bdd01},   {7d47a6bb-3bd3-0003-86b3-477dd33bdd01},   134329346268076603,        105,         45,                0,     5520, "Microsoft Dynamic Memory Controller", "E3C82929-EDB4-475E-85A4-29AAA2A30C2D", "VDevStartReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-8fb3-477dd33bdd01},                                         ,   134329346268076632,        105,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-90b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-86b3-477dd33bdd01},   134329346268076656,        105,         45,                0,     5520, "Virtual SMB Device", "FEA6E63B-45DA-4E32-8B3D-1873B2CE50E7", "VDevStartReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-90b3-477dd33bdd01},                                         ,   134329346268076728,        105,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-91b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-86b3-477dd33bdd01},   134329346268076752,        105,         45,                0,     5520, "Microsoft Guest Interface Component", "6C09BB55-D683-4DA0-8931-C9BF705F6480", "VDevStartReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-91b3-477dd33bdd01},                                         ,   134329346268076774,        105,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-92b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-86b3-477dd33bdd01},   134329346268076799,        105,         45,                0,     5520, "Microsoft Time Synchronization Component", "2497F4DE-E9FA-4204-80E4-4B75C46419C0", "VDevStartReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-92b3-477dd33bdd01},                                         ,   134329346268076812,        105,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-93b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-86b3-477dd33bdd01},   134329346268076834,        105,         45,                0,     5520, "Synthetic Storage", "FD1D2CBD-CE7C-535C-966B-EB5F811C95F0", "VDevStartReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-93b3-477dd33bdd01},                                         ,   134329346268079451,        105,         45,                0,        0,     5520
VmbOperation,          2,            0,          0,         11,          4,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-86b3-477dd33bdd01},                                         ,   134329346268079502,        105,         45,                0,        0,     5520
ConstructGuestRam,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000010, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-94b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-85b3-477dd33bdd01},   134329346268079614,        105,         45,                0,     5520, {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
CreateRamMemoryBlock,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000080, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-95b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-94b3-477dd33bdd01},   134329346268087668,        105,         45,                0,     5520, {7e9eb635-151a-41ab-9bee-53e9a3daac6d}, "CreateRamMemoryBlocks",           523776,           523776,                9,                0, false,                0,                0, 0,                0,                0,                0
{bbccf6c1-6cd1-48c4-80ff-839482e37671},         32,            0,          0,          0,          0,         32,          0, 0x0000000000000000, 0x00000908, 0x00001590,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346268087829,        105,         45, DataSize=1100
Microsoft-Windows-Hyper-V-VID ,     Start ,         5033,          0,         16,          4,          1,       1542, 0x0000000000001002, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-96b3-477dd33bdd01},                                         ,   134329346268087829,        105,         45,                3,           523776
{bbccf6c1-6cd1-48c4-80ff-839482e37671},         32,            0,          0,          0,          0,         32,          0, 0x0000000000000000, 0x00000908, 0x00001590,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346268139778,        105,         45, DataSize=1260
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5034,          0,         16,          4,          2,       1542, 0x0000000000001002, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-96b3-477dd33bdd01},                                         ,   134329346268139778,        105,         45,                3,           523776,                0
CreateRamMemoryBlock,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000080, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-95b3-477dd33bdd01},                                         ,   134329346268140768,        105,         45,                0,        0,     5520, 0.005301
GpaMapRamMemoryBlock,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000080, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-97b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-94b3-477dd33bdd01},   134329346268141291,        105,         45,                0,     5520, {7e9eb635-151a-41ab-9bee-53e9a3daac6d}, "CreateRamMemoryBlocks",                5,                0,           523776,                0
Microsoft-Windows-Hyper-V-VID ,     Start ,         5005,          0,         16,          4,          1,       1536, 0x0000000000001002, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-96b3-477dd33bdd01},                                         ,   134329346268141668,        105,         45,                3,              512
Microsoft-Windows-Hyper-V-VID ,     Start ,         5046,          0,          0,          4,          1,       1543, 0x0000000000000008, 0x00000908, 0x00001590,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346268141678,        105,         45, 0x0, 0xFFFFFFFFFFFFFFFF, 0x200000,          2097152, 0x1, 0x0, 0x73, 0x0, {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5047,          0,          0,          4,          2,       1543, 0x0000000000000008, 0x00000908, 0x00001590,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346268142038,        105,         45, 0x0,                0
Microsoft-Windows-Hyper-V-VID ,     Start ,         5046,          0,          0,          4,          1,       1543, 0x0000000000000008, 0x00000908, 0x00001590,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346268142042,        105,         45, 0x0, 0xFFFFFFFFFFFFFFFF, 0x200000,          2097152, 0x1, 0x0, 0x33, 0x0, {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5047,          0,          0,          4,          2,       1543, 0x0000000000000008, 0x00000908, 0x00001590,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346268256911,        120,         45, 0xFFFFE70BAC494000,              512
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5006,          0,         16,          4,          2,       1536, 0x0000000000001002, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-96b3-477dd33bdd01},                                         ,   134329346268256948,        120,         45,                3,              512,                0
HvMemPreDepositForGpaRange,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000100, 0x00000908, 0x00001590,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346268261253,        120,         45, "VsmmHvMemPreDepositForGpaRange_L1vhPredepositEnabled", "onecore\vm\vid\sys\vsmm\vsmmhv.c",     3011,                3,           523776, STATUS_SUCCESS, 2147483648,              512,              512
Microsoft-Windows-Hyper-V-VID ,     Start ,         5005,          0,         16,          4,          1,       1536, 0x0000000000001002, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-96b3-477dd33bdd01},                                         ,   134329346268298356,        120,         45,                3,              512
Microsoft-Windows-Hyper-V-VID ,     Start ,         5046,          0,          0,          4,          1,       1543, 0x0000000000000008, 0x00000908, 0x00001590,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346268298381,        120,         45, 0x0, 0xFFFFFFFFFFFFFFFF, 0x200000,          2097152, 0x1, 0x0, 0x73, 0x0, {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5047,          0,          0,          4,          2,       1543, 0x0000000000000008, 0x00000908, 0x00001590,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346268298725,        120,         45, 0x0,                0
Microsoft-Windows-Hyper-V-VID ,     Start ,         5046,          0,          0,          4,          1,       1543, 0x0000000000000008, 0x00000908, 0x00001590,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346268298729,        120,         45, 0x0, 0xFFFFFFFFFFFFFFFF, 0x200000,          2097152, 0x1, 0x0, 0x33, 0x0, {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5047,          0,          0,          4,          2,       1543, 0x0000000000000008, 0x00000908, 0x00001590,                    3,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   134329346268392095,        135,         45, 0xFFFFE70BAC494000,              512
Microsoft-Windows-Hyper-V-VID ,      Stop ,         5006,          0,         16,          4,          2,       1536, 0x0000000000001002, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-96b3-477dd33bdd01},                                         ,   134329346268392125,        135,         45,                3,              512,                0
GpaMapRamMemoryBlock,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000080, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-97b3-477dd33bdd01},                                         ,   134329346268416213,        135,         45,                0,        0,     5520, 0.027477
TimeSpentInMemoryOperation,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000080, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-96b3-477dd33bdd01},                                         ,   134329346268417000,        135,         45, {7e9eb635-151a-41ab-9bee-53e9a3daac6d}, "CreateRamMemoryBlocks", "CreatingRamMemoryBlocks", 0.005301
TimeSpentInMemoryOperation,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000080, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-96b3-477dd33bdd01},                                         ,   134329346268417019,        135,         45, {7e9eb635-151a-41ab-9bee-53e9a3daac6d}, "CreateRamMemoryBlocks", "GpaMappingRamMemoryBlocks", 0.027477
ConstructGuestRam,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000010, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-94b3-477dd33bdd01},                                         ,   134329346268419534,        135,         45,                0,        0,     5520
VmbOperation,          1,            0,          0,         11,          4,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-98b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-85b3-477dd33bdd01},   134329346268419627,        135,         45,                0,     5520, "FinishReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-99b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-98b3-477dd33bdd01},   134329346268419733,        135,         45,                0,     5520, "Microsoft Guest Runtime State", "917BD8CB-3BB6-4124-9383-B7D21AC07F79", "VDevFinishReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-99b3-477dd33bdd01},                                         ,   134329346268419788,        135,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-9ab3-477dd33bdd01},   {7d47a6bb-3bd3-0003-98b3-477dd33bdd01},   134329346268419832,        135,         45,                0,     5520, "Microsoft Emulated IoAPIC", "72682FC4-040A-430A-BE0B-224574B953FE", "VDevFinishReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-9ab3-477dd33bdd01},                                         ,   134329346268419844,        135,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-9bb3-477dd33bdd01},   {7d47a6bb-3bd3-0003-98b3-477dd33bdd01},   134329346268419869,        135,         45,                0,     5520, "Microsoft Emulated Power Management Device", "DB8B9818-B4BB-4725-B99D-B4612716B6B4", "VDevFinishReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-9bb3-477dd33bdd01},                                         ,   134329346268419882,        135,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-9cb3-477dd33bdd01},   {7d47a6bb-3bd3-0003-98b3-477dd33bdd01},   134329346268419909,        135,         45,                0,     5520, "Microsoft VmBus", "D41A1872-3740-41CE-A1EE-4522AB82F991", "VDevFinishReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-9cb3-477dd33bdd01},                                         ,   134329346268419926,        135,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-9db3-477dd33bdd01},   {7d47a6bb-3bd3-0003-98b3-477dd33bdd01},   134329346268419953,        135,         45,                0,     5520, "Microsoft Flexible IO Device", "C4B741F5-5582-4C98-8F8B-2E082933C396", "VDevFinishReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-9db3-477dd33bdd01},                                         ,   134329346268420073,        135,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-9eb3-477dd33bdd01},   {7d47a6bb-3bd3-0003-98b3-477dd33bdd01},   134329346268420100,        135,         45,                0,     5520, "Virtual Battery", "D465D87D-6339-4FF4-93D9-7353E388D889", "VDevFinishReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-9eb3-477dd33bdd01},                                         ,   134329346268420113,        135,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-9fb3-477dd33bdd01},   {7d47a6bb-3bd3-0003-98b3-477dd33bdd01},   134329346268420139,        135,         45,                0,     5520, "Microsoft Virtual BIOS", "AC6B8DC1-3257-4A70-B1B2-A9C9215659AD", "VDevFinishReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-9fb3-477dd33bdd01},                                         ,   134329346268420653,        135,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a0b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-98b3-477dd33bdd01},   134329346268420725,        135,         45,                0,     5520, "Microsoft Emulated Real Time Clock", "E51B7EF6-4A7F-4780-AAAE-D4B291AACD2E", "VDevFinishReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a0b3-477dd33bdd01},                                         ,   134329346268420746,        135,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a1b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-98b3-477dd33bdd01},   134329346268420766,        135,         45,                0,     5520, "Microsoft Dynamic Memory Controller", "E3C82929-EDB4-475E-85A4-29AAA2A30C2D", "VDevFinishReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a1b3-477dd33bdd01},                                         ,   134329346268420784,        135,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a2b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-98b3-477dd33bdd01},   134329346268420806,        135,         45,                0,     5520, "Virtual SMB Device", "FEA6E63B-45DA-4E32-8B3D-1873B2CE50E7", "VDevFinishReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a2b3-477dd33bdd01},                                         ,   134329346268420825,        135,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a3b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-98b3-477dd33bdd01},   134329346268420846,        135,         45,                0,     5520, "Microsoft Guest Interface Component", "6C09BB55-D683-4DA0-8931-C9BF705F6480", "VDevFinishReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a3b3-477dd33bdd01},                                         ,   134329346268420862,        135,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a4b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-98b3-477dd33bdd01},   134329346268420885,        135,         45,                0,     5520, "Microsoft Time Synchronization Component", "2497F4DE-E9FA-4204-80E4-4B75C46419C0", "VDevFinishReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a4b3-477dd33bdd01},                                         ,   134329346268420895,        135,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a5b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-98b3-477dd33bdd01},   134329346268420915,        135,         45,                0,     5520, "Synthetic Storage", "FD1D2CBD-CE7C-535C-966B-EB5F811C95F0", "VDevFinishReservingResources", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a5b3-477dd33bdd01},                                         ,   134329346268421073,        135,         45,                0,        0,     5520
VmbOperation,          2,            0,          0,         11,          4,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-98b3-477dd33bdd01},                                         ,   134329346268421096,        135,         45,                0,        0,     5520
  VmbPowerOn,          1,            0,          0,         11,          4,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a6b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-85b3-477dd33bdd01},   134329346268421226,        135,         45,                0,     5520, {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a7b3-477dd33bdd01},   {7d47a6bb-3bd3-0003-a6b3-477dd33bdd01},   134329346268421304,        135,         45,                0,     5520, "Microsoft Guest Runtime State", "917BD8CB-3BB6-4124-9383-B7D21AC07F79", "VDevPowerOnCold", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
GuestStateFileMakeTransient,          1,            0,          0,         11,          4,          1,          0, 0x0000000000001000, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a8b3-477dd33bdd01},                                         ,   134329346268424519,        135,         45,                0,     5520, {00000000-0000-0000-0000-000000000000}, ""
GuestStateFileMakeTransient,          2,            0,          0,         11,          4,          2,          0, 0x0000000000001000, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a8b3-477dd33bdd01},                                         ,   134329346268425583,        135,         45,                0,        0,     5520
GuestStateFileGetState,          1,            0,          0,         11,          4,          1,          0, 0x0000000000001000, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a9b3-477dd33bdd01},                                         ,   134329346268425766,        135,         45,                0,     5520, {00000000-0000-0000-0000-000000000000}, ""
GuestStateFileGetState,          2,            0,          0,         11,          4,          2,          0, 0x0000000000001000, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a9b3-477dd33bdd01},                                         ,   134329346268425818,        135,         45,                0,        0,     5520
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-a7b3-477dd33bdd01},                                         ,   134329346268426448,        135,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-aab3-477dd33bdd01},   {7d47a6bb-3bd3-0003-a6b3-477dd33bdd01},   134329346268426522,        135,         45,                0,     5520, "Microsoft Emulated IoAPIC", "72682FC4-040A-430A-BE0B-224574B953FE", "VDevPowerOnCold", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-aab3-477dd33bdd01},                                         ,   134329346268428621,        135,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-abb3-477dd33bdd01},   {7d47a6bb-3bd3-0003-a6b3-477dd33bdd01},   134329346268428667,        135,         45,                0,     5520, "Microsoft Emulated Power Management Device", "DB8B9818-B4BB-4725-B99D-B4612716B6B4", "VDevPowerOnCold", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
VdevOperation,          2,            0,          0,         11,          5,          2,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-abb3-477dd33bdd01},                                         ,   134329346268429007,        135,         45,                0,        0,     5520
VdevOperation,          1,            0,          0,         11,          5,          1,          0, 0x0000000000000020, 0x00000908, 0x00001590,                    3,             ,                     ,   {7d47a6bb-3bd3-0003-acb3-477dd33bdd01},   {7d47a6bb-3bd3-0003-a6b3-477dd33bdd01},   134329346268429032,        135,         45,                0,     5520, "Microsoft VmBus", "D41A1872-3740-41CE-A1EE-4522AB82F991", "VDevPowerOnCold", {7e9eb635-151a-41ab-9bee-53e9a3daac6d}
